Order_ID,Order_Date,Order_Month,Order_Year,Customer_ID,Customer_Name,Gender,Age,City,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin_Pct,Payment_Mode
ORD0282,2025-07-07,2025-07,2025,CUST0173,Customer 290,Male,55,Kolkata,West Bengal,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.05,24700.0,17200,7500.0,30.36,Credit Card
ORD0283,2025-07-07,2025-07,2025,CUST0322,Customer 450,Female,51,Mumbai,Maharashtra,Electronics,Mobile,Smartphone,2,22000,0.0,44000.0,33000,11000.0,25.0,Debit Card
ORD0284,2025-01-27,2025-01,2025,CUST0118,Customer 221,Female,20,Bengaluru,Karnataka,Clothing,Women'S Wear,Kurti,4,1600,0.15,5440.0,3600,1840.0,33.82,Net Banking
ORD0285,2025-11-09,2025-11,2025,CUST0281,Customer 214,Female,30,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.1,3780.0,2800,980.0,25.93,Upi
ORD0286,2025-01-14,2025-01,2025,CUST0178,Customer 412,Female,25,Kolkata,West Bengal,Sports,Fitness,Yoga Mat,2,900,0.1,1620.0,960,660.0,40.74,Debit Card
ORD0287,2025-10-17,2025-10,2025,CUST0338,Customer 248,Female,40,New Delhi,Delhi,Beauty,Skincare,Moisturizer,4,750,0.0,3000.0,1680,1320.0,44.0,Credit Card
ORD0288,2025-04-06,2025-04,2025,CUST0214,Customer 294,Male,48,Mangaluru,Karnataka,Electronics,Wearables,Smart Watch,1,4500,0.05,4275.0,2900,1375.0,32.16,Cash
ORD0289,2025-05-17,2025-05,2025,CUST0411,Customer 162,Female,46,Madurai,Tamil Nadu,Clothing,Women'S Wear,Jacket,1,3200,0.05,3040.0,1900,1140.0,37.5,Cash
ORD0290,2026-02-25,2026-02,2026,CUST0401,Customer 186,Male,23,Warangal,Telangana,Beauty,Fragrance,Perfume,3,1800,0.05,5130.0,3150,1980.0,38.6,Net Banking
ORD0291,2025-08-23,2025-08,2025,CUST0013,Customer 101,Male,27,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,4,4200,0.1,15120.0,11200,3920.0,25.93,Upi
ORD0292,2025-10-20,2025-10,2025,CUST0298,Customer 401,Male,47,Salem,Tamil Nadu,Beauty,Skincare,Face Wash,4,450,0.1,1620.0,1040,580.0,35.8,Credit Card
ORD0293,2026-03-31,2026-03,2026,CUST0013,Customer 210,Female,35,Pune,Maharashtra,Sports,Fitness,Dumbbells,1,2200,0.05,2090.0,1350,740.0,35.41,Debit Card
ORD0294,2025-04-10,2025-04,2025,CUST0109,Customer 343,Female,28,Mumbai,Maharashtra,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.1,5850.0,4300,1550.0,26.5,Debit Card
ORD0295,2026-06-24,2026-06,2026,CUST0310,Unknown,Other,45,Mumbai,Maharashtra,Electronics,Wearables,Smart Watch,4,4500,0.1,16200.0,11600,4600.0,28.4,Upi
ORD0296,2026-06-09,2026-06,2026,CUST0165,Customer 102,Female,27,Salem,Tamil Nadu,Electronics,Audio,Headphones,3,2500,0.1,6750.0,4800,1950.0,28.89,Upi
ORD0297,2025-07-01,2025-07,2025,CUST0372,Customer 24,Male,20,Surat,Gujarat,Electronics,Wearables,Smart Watch,2,4500,0.0,9000.0,5800,3200.0,35.56,Credit Card
ORD0298,2026-04-10,2026-04,2026,CUST0104,Customer 92,Male,18,Nagpur,Maharashtra,Sports,Football,Football,4,1200,0.05,4560.0,2800,1760.0,38.6,Debit Card
ORD0299,2026-05-16,2026-05,2026,CUST0153,Customer 33,Male,58,Mangaluru,Karnataka,Clothing,Men'S Wear,Jeans,3,2200,0.05,6270.0,3900,2370.0,37.8,Upi
ORD0300,2025-08-16,2025-08,2025,CUST0111,Customer 307,Female,33,Kolkata,West Bengal,Clothing,Women'S Wear,Jacket,1,3200,0.05,3040.0,1900,1140.0,37.5,Debit Card
ORD0301,2026-05-04,2026-05,2026,CUST0157,Customer 98,Male,39,Salem,Tamil Nadu,Sports,Cricket,Cricket Bat,1,2800,0.05,2660.0,1750,910.0,34.21,Net Banking
ORD0302,2026-03-10,2026-03,2026,CUST0331,Customer 143,Other,43,Bengaluru,Karnataka,Beauty,Fragrance,Perfume,4,1800,0.0,7200.0,4200,3000.0,41.67,Upi
ORD0303,2026-01-29,2026-01,2026,CUST0301,Customer 339,Male,24,Surat,Gujarat,Beauty,Skincare,Face Wash,3,450,0.1,1215.0,780,435.0,35.8,Debit Card
ORD0304,2025-04-12,2025-04,2025,CUST0216,Customer 438,Female,45,Kochi,Kerala,Beauty,Skincare,Moisturizer,4,750,0.05,2850.0,1680,1170.0,41.05,Cash
ORD0305,2025-09-05,2025-09,2025,CUST0054,Customer 161,Male,22,Hyderabad,Telangana,Sports,Cricket,Cricket Bat,2,2800,0.1,5040.0,3500,1540.0,30.56,Upi
ORD0306,2026-03-22,2026-03,2026,CUST0210,Customer 78,Female,22,Mysuru,Karnataka,Clothing,Women'S Wear,Kurti,5,1600,0.15,6800.0,4500,2300.0,33.82,Net Banking
ORD0307,2025-06-10,2025-06,2025,CUST0209,Customer 240,Male,46,Mysuru,Karnataka,Home & Kitchen,Kitchen,Air Fryer,3,6500,0.0,19500.0,12900,6600.0,33.85,Net Banking
ORD0308,2025-03-31,2025-03,2025,CUST0446,Customer 332,Male,58,Kochi,Kerala,Clothing,Women'S Wear,Kurti,4,1600,0.1,5760.0,3600,2160.0,37.5,Net Banking
ORD0309,2025-05-05,2025-05,2025,CUST0354,Customer 273,Female,21,Kochi,Kerala,Home & Kitchen,Furniture,Office Chair,2,8500,0.2,13600.0,11600,2000.0,14.71,Debit Card
ORD0310,2026-05-10,2026-05,2026,CUST0094,Customer 321,Female,30,Kozhikode,Kerala,Clothing,Men'S Wear,Jeans,2,2200,0.1,3960.0,2600,1360.0,34.34,Debit Card
ORD0311,2026-05-27,2026-05,2026,CUST0156,Customer 426,Female,39,Kozhikode,Kerala,Beauty,Skincare,Moisturizer,2,750,0.1,1350.0,840,510.0,37.78,Cash
ORD0312,2025-06-04,2025-06,2025,CUST0377,Customer 349,Female,19,Kolkata,West Bengal,Clothing,Women'S Wear,Jacket,2,3200,0.05,6080.0,3800,2280.0,37.5,Cash
ORD0313,2025-11-23,2025-11,2025,CUST0241,Customer 323,Female,44,Kochi,Kerala,Electronics,Wearables,Smart Watch,1,4500,0.0,4500.0,2900,1600.0,35.56,Credit Card
ORD0314,2025-04-26,2025-04,2025,CUST0349,Customer 181,Male,44,Warangal,Telangana,Beauty,Fragrance,Perfume,3,1800,0.2,4320.0,3150,1170.0,27.08,Debit Card
ORD0315,2025-02-10,2025-02,2025,CUST0105,Customer 389,Male,37,Thiruvananthapuram,Kerala,Clothing,Men'S Wear,Jeans,1,2200,0.0,2200.0,1300,900.0,40.91,Credit Card
ORD0316,2025-04-09,2025-04,2025,CUST0076,Customer 282,Female,21,Bengaluru,Karnataka,Electronics,Mobile,Smartphone,5,22000,0.0,110000.0,82500,27500.0,25.0,Credit Card
ORD0317,2025-03-25,2025-03,2025,CUST0399,Customer 242,Female,38,Kozhikode,Kerala,Electronics,Audio,Headphones,2,2500,0.15,4250.0,3200,1050.0,24.71,Cash
ORD0318,2025-09-28,2025-09,2025,CUST0421,Customer 385,Female,45,Hyderabad,Telangana,Clothing,Men'S Wear,T-Shirt,3,900,0.1,2430.0,1500,930.0,38.27,Upi
ORD0319,2025-10-17,2025-10,2025,CUST0441,Customer 433,Female,46,Kozhikode,Kerala,Beauty,Skincare,Moisturizer,5,750,0.1,3375.0,2100,1275.0,37.78,Debit Card
ORD0320,2025-11-22,2025-11,2025,CUST0357,Customer 313,Male,58,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,5,4500,0.0,22500.0,14500,8000.0,35.56,Credit Card
ORD0321,2025-02-07,2025-02,2025,CUST0420,Customer 239,Female,39,Mangaluru,Karnataka,Electronics,Laptop,Laptop,5,55000,0.05,261250.0,210000,51250.0,19.62,Net Banking
ORD0322,2025-07-25,2025-07,2025,CUST0185,Customer 382,Female,54,Chennai,Tamil Nadu,Beauty,Hair Care,Shampoo,2,650,0.15,1105.0,760,345.0,31.22,Cash
ORD0323,2025-07-21,2025-07,2025,CUST0032,Customer 443,Female,25,Ahmedabad,Gujarat,Sports,Fitness,Dumbbells,5,2200,0.1,9900.0,6750,3150.0,31.82,Upi
ORD0324,2026-03-12,2026-03,2026,CUST0111,Customer 153,Male,39,Mangaluru,Karnataka,Clothing,Men'S Wear,T-Shirt,3,900,0.1,2430.0,1500,930.0,38.27,Debit Card
ORD0325,2025-07-13,2025-07,2025,CUST0104,Customer 271,Other,53,Kochi,Kerala,Clothing,Men'S Wear,T-Shirt,1,900,0.1,810.0,500,310.0,38.27,Credit Card
ORD0326,2025-03-14,2025-03,2025,CUST0141,Customer 70,Male,34,Ahmedabad,Gujarat,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.1,7560.0,5600,1960.0,25.93,Upi
ORD0327,2025-07-11,2025-07,2025,CUST0065,Customer 337,Female,29,New Delhi,Delhi,Clothing,Men'S Wear,T-Shirt,3,900,0.0,2700.0,1500,1200.0,44.44,Credit Card
ORD0328,2025-03-19,2025-03,2025,CUST0314,Customer 289,Female,36,Thiruvananthapuram,Kerala,Electronics,Wearables,Smart Watch,4,4500,0.05,17100.0,11600,5500.0,32.16,Upi
ORD0329,2025-06-17,2025-06,2025,CUST0339,Customer 193,Female,46,New Delhi,Delhi,Beauty,Fragrance,Perfume,4,1800,0.1,6480.0,4200,2280.0,35.19,Credit Card
ORD0330,2026-04-03,2026-04,2026,CUST0089,Customer 148,Female,52,Nagpur,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.2,7200.0,5250,1950.0,27.08,Upi
ORD0331,2026-01-10,2026-01,2026,CUST0114,Customer 272,Male,54,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,2,8500,0.15,14450.0,11600,2850.0,19.72,Upi
ORD0332,2025-11-27,2025-11,2025,CUST0389,Customer 283,Female,50,Kolkata,West Bengal,Sports,Football,Football,4,1200,0.1,4320.0,2800,1520.0,35.19,Upi
ORD0333,2025-11-14,2025-11,2025,CUST0050,Customer 368,Male,22,Hyderabad,Telangana,Sports,Cricket,Cricket Bat,1,2800,0.15,2380.0,1750,630.0,26.47,Cash
ORD0334,2026-01-26,2026-01,2026,CUST0079,Customer 215,Female,56,Madurai,Tamil Nadu,Clothing,Women'S Wear,Kurti,2,1600,0.0,3200.0,1800,1400.0,43.75,Debit Card
ORD0335,2025-12-27,2025-12,2025,CUST0057,Customer 392,Male,46,New Delhi,Delhi,Beauty,Skincare,Moisturizer,5,750,0.0,3750.0,2100,1650.0,44.0,Net Banking
ORD0336,2025-03-23,2025-03,2025,CUST0425,Customer 433,Other,22,Mysuru,Karnataka,Clothing,Men'S Wear,T-Shirt,2,900,0.2,1440.0,1000,440.0,30.56,Credit Card
ORD0337,2025-06-15,2025-06,2025,CUST0022,Customer 154,Female,42,Kochi,Kerala,Home & Kitchen,Furniture,Office Chair,3,8500,0.0,25500.0,17400,8100.0,31.76,Debit Card
ORD0338,2026-01-02,2026-01,2026,CUST0322,Customer 414,Female,37,Kozhikode,Kerala,Electronics,Laptop,Laptop,4,55000,0.05,209000.0,168000,41000.0,19.62,Debit Card
ORD0339,2026-03-19,2026-03,2026,CUST0100,Customer 59,Female,50,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,3,2200,0.1,5940.0,3900,2040.0,34.34,Credit Card
ORD0340,2025-09-05,2025-09,2025,CUST0278,Customer 356,Female,27,Warangal,Telangana,Sports,Cricket,Cricket Bat,3,2800,0.0,8400.0,5250,3150.0,37.5,Upi
ORD0341,2025-03-24,2025-03,2025,CUST0385,Customer 138,Female,21,Mysuru,Karnataka,Clothing,Women'S Wear,Jacket,1,3200,0.0,3200.0,1900,1300.0,40.62,Credit Card
ORD0342,2026-05-22,2026-05,2026,CUST0341,Customer 127,Male,44,Hyderabad,Telangana,Beauty,Hair Care,Shampoo,1,650,0.05,617.5,380,237.5,38.46,Upi
ORD0343,2025-02-12,2025-02,2025,CUST0377,Customer 41,Male,44,Salem,Tamil Nadu,Sports,Fitness,Dumbbells,5,2200,0.1,9900.0,6750,3150.0,31.82,Credit Card
ORD0344,2026-01-01,2026-01,2026,CUST0069,Customer 299,Female,49,Mysuru,Karnataka,Clothing,Women'S Wear,Jacket,1,3200,0.15,2720.0,1900,820.0,30.15,Upi
ORD0345,2025-10-31,2025-10,2025,CUST0138,Customer 338,Female,50,Surat,Gujarat,Electronics,Laptop,Laptop,2,55000,0.1,99000.0,84000,15000.0,15.15,Upi
ORD0346,2026-05-09,2026-05,2026,CUST0209,Customer 73,Female,20,New Delhi,Delhi,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.05,5130.0,3150,1980.0,38.6,Debit Card
ORD0347,2025-07-06,2025-07,2025,CUST0341,Customer 258,Female,50,Pune,Maharashtra,Beauty,Fragrance,Perfume,1,1800,0.15,1530.0,1050,480.0,31.37,Debit Card
ORD0348,2025-03-04,2025-03,2025,CUST0150,Customer 139,Female,60,Pune,Maharashtra,Electronics,Wearables,Smart Watch,2,4500,0.05,8550.0,5800,2750.0,32.16,Upi
ORD0349,2025-01-03,2025-01,2025,CUST0422,Customer 242,Female,41,Bengaluru,Karnataka,Electronics,Mobile,Smartphone,5,22000,0.05,104500.0,82500,22000.0,21.05,Upi
ORD0350,2025-10-30,2025-10,2025,CUST0084,Customer 83,Female,27,Chennai,Tamil Nadu,Sports,Cricket,Cricket Bat,5,2800,0.0,14000.0,8750,5250.0,37.5,Debit Card
ORD0351,2025-11-15,2025-11,2025,CUST0378,Customer 52,Female,59,Kochi,Kerala,Electronics,Wearables,Smart Watch,4,4500,0.05,17100.0,11600,5500.0,32.16,Upi
ORD0352,2025-04-07,2025-04,2025,CUST0369,Customer 213,Male,59,Ahmedabad,Gujarat,Beauty,Hair Care,Shampoo,5,650,0.05,3087.5,1900,1187.5,38.46,Upi
ORD0353,2026-04-10,2026-04,2026,CUST0076,Customer 414,Female,58,Mumbai,Maharashtra,Electronics,Laptop,Laptop,3,55000,0.05,156750.0,126000,30750.0,19.62,Debit Card
ORD0354,2025-02-14,2025-02,2025,CUST0401,Customer 247,Female,49,Madurai,Tamil Nadu,Clothing,Men'S Wear,T-Shirt,5,900,0.05,4275.0,2500,1775.0,41.52,Upi
ORD0355,2025-08-23,2025-08,2025,CUST0416,Customer 426,Female,39,Ahmedabad,Gujarat,Clothing,Men'S Wear,Jeans,4,2200,0.1,7920.0,5200,2720.0,34.34,Upi
ORD0356,2025-07-25,2025-07,2025,CUST0167,Customer 247,Female,51,Thiruvananthapuram,Kerala,Electronics,Audio,Headphones,4,2500,0.1,9000.0,6400,2600.0,28.89,Debit Card
ORD0357,2026-04-26,2026-04,2026,CUST0019,Customer 195,Female,60,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,4,8500,0.1,30600.0,23200,7400.0,24.18,Credit Card
ORD0358,2025-08-27,2025-08,2025,CUST0205,Customer 48,Female,30,Mangaluru,Karnataka,Beauty,Skincare,Face Wash,2,450,0.05,855.0,520,335.0,39.18,Debit Card
ORD0359,2025-01-07,2025-01,2025,CUST0314,Customer 305,Male,30,Chennai,Tamil Nadu,Electronics,Laptop,Laptop,2,55000,0.1,99000.0,84000,15000.0,15.15,Net Banking
ORD0360,2026-02-20,2026-02,2026,CUST0282,Customer 380,Female,20,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.15,3570.0,2800,770.0,21.57,Debit Card
ORD0361,2025-07-18,2025-07,2025,CUST0206,Customer 413,Female,39,Ahmedabad,Gujarat,Beauty,Skincare,Face Wash,1,450,0.05,427.5,260,167.5,39.18,Credit Card
ORD0362,2026-01-19,2026-01,2026,CUST0048,Customer 194,Female,47,Kozhikode,Kerala,Sports,Cricket,Cricket Bat,3,2800,0.0,8400.0,5250,3150.0,37.5,Upi
ORD0363,2025-03-23,2025-03,2025,CUST0322,Customer 333,Male,32,Surat,Gujarat,Sports,Fitness,Dumbbells,1,2200,0.1,1980.0,1350,630.0,31.82,Debit Card
ORD0364,2025-07-25,2025-07,2025,CUST0320,Customer 40,Male,46,Pune,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.1,8100.0,5250,2850.0,35.19,Upi
ORD0365,2025-08-23,2025-08,2025,CUST0386,Customer 62,Female,48,Kozhikode,Kerala,Home & Kitchen,Furniture,Office Chair,4,8500,0.1,30600.0,23200,7400.0,24.18,Upi
ORD0366,2025-07-20,2025-07,2025,CUST0250,Customer 314,Male,32,Ahmedabad,Gujarat,Home & Kitchen,Furniture,Office Chair,4,8500,0.0,34000.0,23200,10800.0,31.76,Credit Card
ORD0367,2026-06-25,2026-06,2026,CUST0059,Customer 71,Female,52,Mumbai,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,2,1800,0.1,3240.0,2100,1140.0,35.19,Debit Card
ORD0368,2026-05-05,2026-05,2026,CUST0245,Customer 62,Female,33,Hyderabad,Telangana,Home & Kitchen,Kitchen,Air Fryer,5,6500,0.0,32500.0,21500,11000.0,33.85,Credit Card
ORD0369,2025-10-27,2025-10,2025,CUST0395,Customer 207,Male,19,Mysuru,Karnataka,Home & Kitchen,Furniture,Office Chair,3,8500,0.0,25500.0,17400,8100.0,31.76,Net Banking
ORD0370,2026-01-19,2026-01,2026,CUST0062,Customer 294,Female,40,Ahmedabad,Gujarat,Clothing,Men'S Wear,Jeans,4,2200,0.05,8360.0,5200,3160.0,37.8,Cash
ORD0371,2026-03-13,2026-03,2026,CUST0207,Customer 388,Male,49,Madurai,Tamil Nadu,Clothing,Women'S Wear,Kurti,5,1600,0.05,7600.0,4500,3100.0,40.79,Debit Card
ORD0372,2026-06-18,2026-06,2026,CUST0070,Customer 381,Male,37,Ahmedabad,Gujarat,Sports,Fitness,Dumbbells,4,2200,0.1,7920.0,5400,2520.0,31.82,Credit Card
ORD0373,2026-03-31,2026-03,2026,CUST0104,Customer 77,Female,42,Nagpur,Maharashtra,Beauty,Skincare,Moisturizer,2,750,0.1,1350.0,840,510.0,37.78,Net Banking
ORD0374,2025-10-26,2025-10,2025,CUST0445,Customer 287,Male,55,New Delhi,Delhi,Electronics,Wearables,Smart Watch,3,4500,0.15,11475.0,8700,2775.0,24.18,Net Banking
ORD0375,2026-04-04,2026-04,2026,CUST0187,Customer 405,Male,32,Kochi,Kerala,Sports,Cricket,Cricket Bat,3,2800,0.0,8400.0,5250,3150.0,37.5,Upi
ORD0376,2025-04-24,2025-04,2025,CUST0433,Customer 356,Male,52,Thiruvananthapuram,Kerala,Clothing,Women'S Wear,Kurti,4,1600,0.1,5760.0,3600,2160.0,37.5,Upi
ORD0377,2025-12-05,2025-12,2025,CUST0025,Customer 68,Male,33,Ahmedabad,Gujarat,Beauty,Fragrance,Perfume,2,1800,0.1,3240.0,2100,1140.0,35.19,Credit Card
ORD0378,2026-06-24,2026-06,2026,CUST0197,Customer 191,Female,60,Mumbai,Maharashtra,Beauty,Fragrance,Perfume,2,1800,0.1,3240.0,2100,1140.0,35.19,Credit Card
ORD0379,2025-10-15,2025-10,2025,CUST0395,Customer 189,Female,59,Kochi,Kerala,Sports,Fitness,Dumbbells,2,2200,0.1,3960.0,2700,1260.0,31.82,Credit Card
ORD0380,2025-07-01,2025-07,2025,CUST0406,Customer 339,Male,22,Mangaluru,Karnataka,Clothing,Men'S Wear,Jeans,3,2200,0.0,6600.0,3900,2700.0,40.91,Debit Card
ORD0381,2026-02-08,2026-02,2026,CUST0434,Customer 112,Female,34,Salem,Tamil Nadu,Beauty,Skincare,Face Wash,4,450,0.0,1800.0,1040,760.0,42.22,Upi
ORD0382,2025-07-03,2025-07,2025,CUST0090,Customer 94,Female,37,Madurai,Tamil Nadu,Electronics,Audio,Headphones,4,2500,0.05,9500.0,6400,3100.0,32.63,Credit Card
ORD0383,2025-05-30,2025-05,2025,CUST0148,Customer 8,Female,43,Mumbai,Maharashtra,Clothing,Men'S Wear,T-Shirt,2,900,0.15,1530.0,1000,530.0,34.64,Upi
ORD0384,2025-02-14,2025-02,2025,CUST0443,Customer 239,Female,33,Pune,Maharashtra,Electronics,Wearables,Smart Watch,4,4500,0.15,15300.0,11600,3700.0,24.18,Credit Card
ORD0385,2025-08-11,2025-08,2025,CUST0119,Customer 313,Male,37,Surat,Gujarat,Home & Kitchen,Furniture,Office Chair,1,8500,0.2,6800.0,5800,1000.0,14.71,Debit Card
ORD0386,2025-12-16,2025-12,2025,CUST0413,Customer 403,Female,29,Ahmedabad,Gujarat,Beauty,Hair Care,Shampoo,4,650,0.05,2470.0,1520,950.0,38.46,Cash
ORD0387,2026-04-30,2026-04,2026,CUST0084,Customer 387,Male,37,New Delhi,Delhi,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.0,26000.0,17200,8800.0,33.85,Net Banking
ORD0388,2025-04-03,2025-04,2025,CUST0350,Customer 56,Male,57,Pune,Maharashtra,Electronics,Wearables,Smart Watch,4,4500,0.05,17100.0,11600,5500.0,32.16,Debit Card
ORD0389,2026-05-31,2026-05,2026,CUST0223,Customer 338,Other,49,Warangal,Telangana,Electronics,Laptop,Laptop,4,55000,0.1,198000.0,168000,30000.0,15.15,Upi
ORD0390,2026-03-29,2026-03,2026,CUST0192,Customer 266,Female,28,Surat,Gujarat,Sports,Fitness,Yoga Mat,2,900,0.15,1530.0,960,570.0,37.25,Cash
ORD0391,2026-05-05,2026-05,2026,CUST0313,Customer 439,Male,40,Surat,Gujarat,Electronics,Audio,Headphones,4,2500,0.05,9500.0,6400,3100.0,32.63,Credit Card
ORD0392,2026-02-03,2026-02,2026,CUST0106,Customer 271,Female,35,Bengaluru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.05,19950.0,14000,5950.0,29.82,Debit Card
ORD0393,2025-03-23,2025-03,2025,CUST0333,Customer 208,Female,26,Kolkata,West Bengal,Clothing,Women'S Wear,Kurti,5,1600,0.2,6400.0,4500,1900.0,29.69,Upi
ORD0394,2025-07-06,2025-07,2025,CUST0345,Customer 224,Female,52,Madurai,Tamil Nadu,Clothing,Men'S Wear,Jeans,3,2200,0.1,5940.0,3900,2040.0,34.34,Upi
ORD0395,2025-09-27,2025-09,2025,CUST0095,Customer 310,Female,23,New Delhi,Delhi,Sports,Cricket,Cricket Bat,1,2800,0.15,2380.0,1750,630.0,26.47,Credit Card
ORD0396,2025-02-22,2025-02,2025,CUST0222,Customer 412,Male,55,Warangal,Telangana,Clothing,Men'S Wear,T-Shirt,5,900,0.1,4050.0,2500,1550.0,38.27,Cash
ORD0397,2026-06-28,2026-06,2026,CUST0099,Customer 394,Male,25,Kochi,Kerala,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.1,8100.0,5250,2850.0,35.19,Cash
ORD0398,2026-05-02,2026-05,2026,CUST0383,Customer 406,Male,42,Kozhikode,Kerala,Home & Kitchen,Furniture,Office Chair,5,8500,0.1,38250.0,29000,9250.0,24.18,Upi
ORD0399,2025-09-30,2025-09,2025,CUST0408,Customer 58,Male,30,Hyderabad,Telangana,Clothing,Men'S Wear,Jeans,2,2200,0.0,4400.0,2600,1800.0,40.91,Upi
ORD0400,2026-04-18,2026-04,2026,CUST0189,Customer 272,Male,30,Surat,Gujarat,Sports,Fitness,Yoga Mat,3,900,0.0,2700.0,1440,1260.0,46.67,Credit Card
ORD0401,2025-04-04,2025-04,2025,CUST0338,Customer 269,Female,30,Kolkata,West Bengal,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.1,5850.0,4300,1550.0,26.5,Credit Card
ORD0402,2026-04-24,2026-04,2026,CUST0053,Customer 384,Female,32,Kochi,Kerala,Beauty,Skincare,Moisturizer,1,750,0.1,675.0,420,255.0,37.78,Credit Card
ORD0403,2025-09-22,2025-09,2025,CUST0288,Customer 271,Female,18,Warangal,Telangana,Clothing,Women'S Wear,Jacket,1,3200,0.15,2720.0,1900,820.0,30.15,Debit Card
ORD0404,2025-08-20,2025-08,2025,CUST0042,Customer 190,Male,44,Hyderabad,Telangana,Beauty,Skincare,Face Wash,1,450,0.0,450.0,260,190.0,42.22,Upi
ORD0405,2026-01-25,2026-01,2026,CUST0342,Customer 434,Female,46,Kozhikode,Kerala,Clothing,Women'S Wear,Kurti,1,1600,0.0,1600.0,900,700.0,43.75,Cash
ORD0406,2025-05-29,2025-05,2025,CUST0115,Customer 450,Male,58,New Delhi,Delhi,Electronics,Wearables,Smart Watch,3,4500,0.1,12150.0,8700,3450.0,28.4,Credit Card
ORD0407,2025-04-29,2025-04,2025,CUST0293,Customer 371,Female,23,Kolkata,West Bengal,Electronics,Audio,Headphones,4,2500,0.1,9000.0,6400,2600.0,28.89,Upi
ORD0408,2025-04-15,2025-04,2025,CUST0228,Customer 247,Male,30,Warangal,Telangana,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.05,11970.0,8400,3570.0,29.82,Debit Card
ORD0409,2026-03-23,2026-03,2026,CUST0208,Customer 370,Male,45,Warangal,Telangana,Beauty,Skincare,Moisturizer,3,750,0.0,2250.0,1260,990.0,44.0,Upi
ORD0410,2025-09-07,2025-09,2025,CUST0408,Customer 118,Male,31,Warangal,Telangana,Electronics,Laptop,Laptop,4,55000,0.05,209000.0,168000,41000.0,19.62,Net Banking
ORD0411,2026-04-09,2026-04,2026,CUST0113,Customer 271,Female,41,Bengaluru,Karnataka,Beauty,Skincare,Moisturizer,2,750,0.0,1500.0,840,660.0,44.0,Debit Card
ORD0412,2025-07-02,2025-07,2025,CUST0368,Customer 129,Female,37,Kochi,Kerala,Clothing,Men'S Wear,Jeans,2,2200,0.15,3740.0,2600,1140.0,30.48,Upi
ORD0413,2026-04-14,2026-04,2026,CUST0446,Customer 372,Female,42,New Delhi,Delhi,Electronics,Mobile,Smartphone,3,22000,0.05,62700.0,49500,13200.0,21.05,Cash
ORD0414,2025-03-11,2025-03,2025,CUST0113,Customer 363,Male,32,New Delhi,Delhi,Clothing,Men'S Wear,Jeans,2,2200,0.0,4400.0,2600,1800.0,40.91,Upi
ORD0415,2025-07-11,2025-07,2025,CUST0040,Customer 242,Female,45,Surat,Gujarat,Beauty,Skincare,Moisturizer,3,750,0.15,1912.5,1260,652.5,34.12,Credit Card
ORD0416,2025-02-25,2025-02,2025,CUST0443,Customer 237,Male,22,Bengaluru,Karnataka,Sports,Fitness,Dumbbells,3,2200,0.15,5610.0,4050,1560.0,27.81,Upi
ORD0417,2025-04-18,2025-04,2025,CUST0332,Customer 423,Female,18,New Delhi,Delhi,Electronics,Laptop,Laptop,3,55000,0.1,148500.0,126000,22500.0,15.15,Debit Card
ORD0418,2026-05-10,2026-05,2026,CUST0162,Customer 247,Other,45,Bengaluru,Karnataka,Clothing,Women'S Wear,Kurti,5,1600,0.0,8000.0,4500,3500.0,43.75,Upi
ORD0419,2025-07-10,2025-07,2025,CUST0182,Customer 426,Other,57,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,1,4500,0.05,4275.0,2900,1375.0,32.16,Credit Card
ORD0420,2025-06-15,2025-06,2025,CUST0337,Customer 78,Male,25,Nagpur,Maharashtra,Beauty,Hair Care,Shampoo,3,650,0.05,1852.5,1140,712.5,38.46,Upi
ORD0421,2025-03-01,2025-03,2025,CUST0006,Customer 197,Female,44,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,5,2200,0.1,9900.0,6500,3400.0,34.34,Upi
ORD0422,2026-03-24,2026-03,2026,CUST0242,Customer 146,Male,22,New Delhi,Delhi,Electronics,Audio,Headphones,1,2500,0.1,2250.0,1600,650.0,28.89,Upi
